AgeGroup,Gender,WeightKg,Heightm,ActivityDayName,TotalMinutesAsleep,SedentaryMinutes,TotalActiveMinutes,TotalDistancekm,CaloriesBurnt,TotalSteps
35-44,Female,49.0922657308354,1.4856690863194275,Tuesday,425,1440,0,0.0,1496,0
35-44,Male,49.0922657308354,1.4856690863194275,Tuesday,441,1440,0,0.0,1496,0
25-34,Female,49.0922657308354,1.4856690863194275,Tuesday,419,1440,0,0.0,1496,0
65+,Female,49.0922657308354,1.4856690863194275,Tuesday,366,1440,0,0.0,1496,0
18-24,Male,49.0922657308354,1.4856690863194275,Tuesday,514,1440,0,0.0,1496,0
25-34,Female,49.0922657308354,1.4856690863194275,Tuesday,338,1440,0,0.0,1496,0
45-54,Female,49.0922657308354,1.4856690863194275,Tuesday,458,1440,0,0.0,1496,0
18-24,Female,82.74830984178399,1.6714344351974186,Tuesday,327,1241,199,3.45000004768372,2560,4562
45-54,Male,82.74830984178399,1.6714344351974186,Tuesday,750,1241,199,3.45000004768372,2560,4562
25-34,Male,82.74830984178399,1.6714344351974186,Tuesday,503,1241,199,3.45000004768372,2560,4562
25-34,Female,82.74830984178399,1.6714344351974186,Tuesday,274,1241,199,3.45000004768372,2560,4562
45-54,Female,82.74830984178399,1.6714344351974186,Tuesday,501,1241,199,3.45000004768372,2560,4562
35-44,Female,82.74830984178399,1.6714344351974186,Tuesday,429,1241,199,3.45000004768372,2560,4562
65+,Male,82.74830984178399,1.6714344351974186,Tuesday,425,1241,199,3.45000004768372,2560,4562
45-54,Female,82.74830984178399,1.6714344351974186,Tuesday,441,1241,199,3.45000004768372,2560,4562
55-64,Male,82.74830984178399,1.6714344351974186,Tuesday,419,1241,199,3.45000004768372,2560,4562
35-44,Male,82.74830984178399,1.6714344351974186,Tuesday,366,1241,199,3.45000004768372,2560,4562
25-34,Female,82.74830984178399,1.6714344351974186,Tuesday,514,1241,199,3.45000004768372,2560,4562
35-44,Male,82.74830984178399,1.6714344351974186,Tuesday,338,1241,199,3.45000004768372,2560,4562
35-44,Male,82.74830984178399,1.6714344351974186,Tuesday,458,1241,199,3.45000004768372,2560,4562
55-64,Male,86.38366192627949,1.6368909021683755,Tuesday,327,1440,0,0.0,1841,0
25-34,Female,86.38366192627949,1.6368909021683755,Tuesday,750,1440,0,0.0,1841,0
35-44,Male,86.38366192627949,1.6368909021683755,Tuesday,503,1440,0,0.0,1841,0
65+,Female,86.38366192627949,1.6368909021683755,Tuesday,274,1440,0,0.0,1841,0
45-54,Male,86.38366192627949,1.6368909021683755,Tuesday,501,1440,0,0.0,1841,0
65+,Male,86.38366192627949,1.6368909021683755,Tuesday,429,1440,0,0.0,1841,0
55-64,Female,86.38366192627949,1.6368909021683755,Tuesday,425,1440,0,0.0,1841,0
18-24,Male,86.38366192627949,1.6368909021683755,Tuesday,441,1440,0,0.0,1841,0
55-64,Male,86.38366192627949,1.6368909021683755,Tuesday,419,1440,0,0.0,1841,0
45-54,Male,86.38366192627949,1.6368909021683755,Tuesday,366,1440,0,0.0,1841,0
65+,Female,86.38366192627949,1.6368909021683755,Tuesday,514,1440,0,0.0,1841,0
65+,Female,86.38366192627949,1.6368909021683755,Tuesday,338,1440,0,0.0,1841,0
55-64,Female,86.38366192627949,1.6368909021683755,Tuesday,458,1440,0,0.0,1841,0
35-44,Female,79.6197447680713,1.745128761483949,Tuesday,327,796,253,6.740000069141389,1994,10199
25-34,Female,79.6197447680713,1.745128761483949,Tuesday,750,796,253,6.740000069141389,1994,10199
65+,Male,79.6197447680713,1.745128761483949,Tuesday,503,796,253,6.740000069141389,1994,10199
35-44,Male,79.6197447680713,1.745128761483949,Tuesday,274,796,253,6.740000069141389,1994,10199
55-64,Male,79.6197447680713,1.745128761483949,Tuesday,501,796,253,6.740000069141389,1994,10199
45-54,Female,79.6197447680713,1.745128761483949,Tuesday,429,796,253,6.740000069141389,1994,10199
45-54,Male,79.6197447680713,1.745128761483949,Tuesday,425,796,253,6.740000069141389,1994,10199
25-34,Female,79.6197447680713,1.745128761483949,Tuesday,441,796,253,6.740000069141389,1994,10199
25-34,Male,79.6197447680713,1.745128761483949,Tuesday,419,796,253,6.740000069141389,1994,10199
45-54,Female,79.6197447680713,1.745128761483949,Tuesday,366,796,253,6.740000069141389,1994,10199
35-44,Male,79.6197447680713,1.745128761483949,Tuesday,514,796,253,6.740000069141389,1994,10199
18-24,Female,79.6197447680713,1.745128761483949,Tuesday,338,796,253,6.740000069141389,1994,10199
18-24,Female,79.6197447680713,1.745128761483949,Tuesday,458,796,253,6.740000069141389,1994,10199
65+,Male,79.18244557977222,1.932881638315388,Tuesday,327,1024,416,10.289999842643738,2937,14172
45-54,Female,79.18244557977222,1.932881638315388,Tuesday,750,1024,416,10.289999842643738,2937,14172
18-24,Male,79.18244557977222,1.932881638315388,Tuesday,503,1024,416,10.289999842643738,2937,14172
55-64,Female,79.18244557977222,1.932881638315388,Tuesday,274,1024,416,10.289999842643738,2937,14172
55-64,Male,79.18244557977222,1.932881638315388,Tuesday,501,1024,416,10.289999842643738,2937,14172
35-44,Male,79.18244557977222,1.932881638315388,Tuesday,429,1024,416,10.289999842643738,2937,14172
55-64,Female,79.18244557977222,1.932881638315388,Tuesday,425,1024,416,10.289999842643738,2937,14172
18-24,Male,79.18244557977222,1.932881638315388,Tuesday,441,1024,416,10.289999842643738,2937,14172
65+,Male,79.18244557977222,1.932881638315388,Tuesday,419,1024,416,10.289999842643738,2937,14172
35-44,Male,79.18244557977222,1.932881638315388,Tuesday,366,1024,416,10.289999842643738,2937,14172
45-54,Male,79.18244557977222,1.932881638315388,Tuesday,514,1024,416,10.289999842643738,2937,14172
18-24,Male,79.18244557977222,1.932881638315388,Tuesday,338,1024,416,10.289999842643738,2937,14172
55-64,Male,79.18244557977222,1.932881638315388,Tuesday,458,1024,416,10.289999842643738,2937,14172
65+,Male,75.22930343914024,1.704852312562327,Tuesday,327,745,218,8.390000015497204,2772,11317
45-54,Female,75.22930343914024,1.704852312562327,Tuesday,750,745,218,8.390000015497204,2772,11317
45-54,Male,75.22930343914024,1.704852312562327,Tuesday,503,745,218,8.390000015497204,2772,11317
55-64,Male,75.22930343914024,1.704852312562327,Tuesday,274,745,218,8.390000015497204,2772,11317
65+,Female,75.22930343914024,1.704852312562327,Tuesday,501,745,218,8.390000015497204,2772,11317
65+,Female,75.22930343914024,1.704852312562327,Tuesday,429,745,218,8.390000015497204,2772,11317
55-64,Male,75.22930343914024,1.704852312562327,Tuesday,425,745,218,8.390000015497204,2772,11317
45-54,Male,75.22930343914024,1.704852312562327,Tuesday,441,745,218,8.390000015497204,2772,11317
65+,Male,75.22930343914024,1.704852312562327,Tuesday,419,745,218,8.390000015497204,2772,11317
45-54,Female,75.22930343914024,1.704852312562327,Tuesday,366,745,218,8.390000015497204,2772,11317
65+,Male,75.22930343914024,1.704852312562327,Tuesday,514,745,218,8.390000015497204,2772,11317
65+,Male,75.22930343914024,1.704852312562327,Tuesday,338,745,218,8.390000015497204,2772,11317
25-34,Female,75.22930343914024,1.704852312562327,Tuesday,458,745,218,8.390000015497204,2772,11317
18-24,Female,100.9578788123032,1.8137496552568808,Tuesday,327,1193,247,14.130000233650255,3186,18060
45-54,Male,100.9578788123032,1.8137496552568808,Tuesday,750,1193,247,14.130000233650255,3186,18060
35-44,Female,100.9578788123032,1.8137496552568808,Tuesday,503,1193,247,14.130000233650255,3186,18060
18-24,Male,100.9578788123032,1.8137496552568808,Tuesday,274,1193,247,14.130000233650255,3186,18060
55-64,Female,100.9578788123032,1.8137496552568808,Tuesday,501,1193,247,14.130000233650255,3186,18060
18-24,Female,100.9578788123032,1.8137496552568808,Tuesday,429,1193,247,14.130000233650255,3186,18060
65+,Female,100.9578788123032,1.8137496552568808,Tuesday,425,1193,247,14.130000233650255,3186,18060
35-44,Male,100.9578788123032,1.8137496552568808,Tuesday,441,1193,247,14.130000233650255,3186,18060
65+,Male,100.9578788123032,1.8137496552568808,Tuesday,419,1193,247,14.130000233650255,3186,18060
18-24,Male,100.9578788123032,1.8137496552568808,Tuesday,366,1193,247,14.130000233650255,3186,18060
35-44,Female,100.9578788123032,1.8137496552568808,Tuesday,514,1193,247,14.130000233650255,3186,18060
65+,Female,100.9578788123032,1.8137496552568808,Tuesday,338,1193,247,14.130000233650255,3186,18060
55-64,Female,100.9578788123032,1.8137496552568808,Tuesday,458,1193,247,14.130000233650255,3186,18060
25-34,Male,58.69728476271662,1.6216225216249294,Tuesday,327,1244,196,7.159999862313266,2044,9033
45-54,Male,58.69728476271662,1.6216225216249294,Tuesday,750,1244,196,7.159999862313266,2044,9033
18-24,Male,58.69728476271662,1.6216225216249294,Tuesday,503,1244,196,7.159999862313266,2044,9033
25-34,Female,58.69728476271662,1.6216225216249294,Tuesday,274,1244,196,7.159999862313266,2044,9033
25-34,Male,58.69728476271662,1.6216225216249294,Tuesday,501,1244,196,7.159999862313266,2044,9033
35-44,Female,58.69728476271662,1.6216225216249294,Tuesday,429,1244,196,7.159999862313266,2044,9033
35-44,Male,58.69728476271662,1.6216225216249294,Tuesday,425,1244,196,7.159999862313266,2044,9033
65+,Male,58.69728476271662,1.6216225216249294,Tuesday,441,1244,196,7.159999862313266,2044,9033
25-34,Male,58.69728476271662,1.6216225216249294,Tuesday,419,1244,196,7.159999862313266,2044,9033
35-44,Male,58.69728476271662,1.6216225216249294,Tuesday,366,1244,196,7.159999862313266,2044,9033
25-34,Male,58.69728476271662,1.6216225216249294,Tuesday,514,1244,196,7.159999862313266,2044,9033
35-44,Male,58.69728476271662,1.6216225216249294,Tuesday,338,1244,196,7.159999862313266,2044,9033
45-54,Female,58.69728476271662,1.6216225216249294,Tuesday,458,1244,196,7.159999862313266,2044,9033
55-64,Male,84.82984698758082,1.879360558866952,Tuesday,327,723,236,6.039999961853027,3635,7626
25-34,Male,84.82984698758082,1.879360558866952,Tuesday,750,723,236,6.039999961853027,3635,7626
35-44,Female,84.82984698758082,1.879360558866952,Tuesday,503,723,236,6.039999961853027,3635,7626
65+,Female,84.82984698758082,1.879360558866952,Tuesday,274,723,236,6.039999961853027,3635,7626
25-34,Male,84.82984698758082,1.879360558866952,Tuesday,501,723,236,6.039999961853027,3635,7626
55-64,Female,84.82984698758082,1.879360558866952,Tuesday,429,723,236,6.039999961853027,3635,7626
45-54,Male,84.82984698758082,1.879360558866952,Tuesday,425,723,236,6.039999961853027,3635,7626
35-44,Female,84.82984698758082,1.879360558866952,Tuesday,441,723,236,6.039999961853027,3635,7626
18-24,Female,84.82984698758082,1.879360558866952,Tuesday,419,723,236,6.039999961853027,3635,7626
65+,Male,84.82984698758082,1.879360558866952,Tuesday,366,723,236,6.039999961853027,3635,7626
65+,Female,84.82984698758082,1.879360558866952,Tuesday,514,723,236,6.039999961853027,3635,7626
55-64,Female,84.82984698758082,1.879360558866952,Tuesday,338,723,236,6.039999961853027,3635,7626
45-54,Male,84.82984698758082,1.879360558866952,Tuesday,458,723,236,6.039999961853027,3635,7626
65+,Female,97.29213323494336,1.7322556440300385,Tuesday,327,1237,203,3.9099999368190717,2650,5014
45-54,Female,97.29213323494336,1.7322556440300385,Tuesday,750,1237,203,3.9099999368190717,2650,5014
35-44,Female,97.29213323494336,1.7322556440300385,Tuesday,503,1237,203,3.9099999368190717,2650,5014
25-34,Male,97.29213323494336,1.7322556440300385,Tuesday,274,1237,203,3.9099999368190717,2650,5014
45-54,Female,97.29213323494336,1.7322556440300385,Tuesday,501,1237,203,3.9099999368190717,2650,5014
35-44,Male,97.29213323494336,1.7322556440300385,Tuesday,429,1237,203,3.9099999368190717,2650,5014
25-34,Female,97.29213323494336,1.7322556440300385,Tuesday,425,1237,203,3.9099999368190717,2650,5014
55-64,Female,97.29213323494336,1.7322556440300385,Tuesday,441,1237,203,3.9099999368190717,2650,5014
18-24,Male,97.29213323494336,1.7322556440300385,Tuesday,419,1237,203,3.9099999368190717,2650,5014
65+,Male,97.29213323494336,1.7322556440300385,Tuesday,366,1237,203,3.9099999368190717,2650,5014
55-64,Male,97.29213323494336,1.7322556440300385,Tuesday,514,1237,203,3.9099999368190717,2650,5014
55-64,Male,97.29213323494336,1.7322556440300385,Tuesday,338,1237,203,3.9099999368190717,2650,5014
25-34,Female,97.29213323494336,1.7322556440300385,Tuesday,458,1237,203,3.9099999368190717,2650,5014
25-34,Female,74.00393951063165,1.896874281128955,Tuesday,327,831,116,1.63999998569489,2044,2564
65+,Male,74.00393951063165,1.896874281128955,Tuesday,750,831,116,1.63999998569489,2044,2564
65+,Female,74.00393951063165,1.896874281128955,Tuesday,503,831,116,1.63999998569489,2044,2564
55-64,Female,74.00393951063165,1.896874281128955,Tuesday,274,831,116,1.63999998569489,2044,2564
55-64,Female,74.00393951063165,1.896874281128955,Tuesday,501,831,116,1.63999998569489,2044,2564
55-64,Male,74.00393951063165,1.896874281128955,Tuesday,429,831,116,1.63999998569489,2044,2564
45-54,Male,74.00393951063165,1.896874281128955,Tuesday,425,831,116,1.63999998569489,2044,2564
55-64,Male,74.00393951063165,1.896874281128955,Tuesday,441,831,116,1.63999998569489,2044,2564
25-34,Female,74.00393951063165,1.896874281128955,Tuesday,419,831,116,1.63999998569489,2044,2564
65+,Male,74.00393951063165,1.896874281128955,Tuesday,366,831,116,1.63999998569489,2044,2564
35-44,Male,74.00393951063165,1.896874281128955,Tuesday,514,831,116,1.63999998569489,2044,2564
45-54,Male,74.00393951063165,1.896874281128955,Tuesday,338,831,116,1.63999998569489,2044,2564
65+,Female,74.00393951063165,1.896874281128955,Tuesday,458,831,116,1.63999998569489,2044,2564
35-44,Male,42.25811453132664,1.518605199389987,Tuesday,327,1036,404,20.380000442266457,3921,23186
25-34,Female,42.25811453132664,1.518605199389987,Tuesday,750,1036,404,20.380000442266457,3921,23186
65+,Female,42.25811453132664,1.518605199389987,Tuesday,503,1036,404,20.380000442266457,3921,23186
55-64,Male,42.25811453132664,1.518605199389987,Tuesday,274,1036,404,20.380000442266457,3921,23186
35-44,Female,42.25811453132664,1.518605199389987,Tuesday,501,1036,404,20.380000442266457,3921,23186
65+,Male,42.25811453132664,1.518605199389987,Tuesday,429,1036,404,20.380000442266457,3921,23186
35-44,Female,42.25811453132664,1.518605199389987,Tuesday,425,1036,404,20.380000442266457,3921,23186
45-54,Male,42.25811453132664,1.518605199389987,Tuesday,441,1036,404,20.380000442266457,3921,23186
25-34,Female,42.25811453132664,1.518605199389987,Tuesday,419,1036,404,20.380000442266457,3921,23186
18-24,Female,42.25811453132664,1.518605199389987,Tuesday,366,1036,404,20.380000442266457,3921,23186
45-54,Female,42.25811453132664,1.518605199389987,Tuesday,514,1036,404,20.380000442266457,3921,23186
55-64,Female,42.25811453132664,1.518605199389987,Tuesday,338,1036,404,20.380000442266457,3921,23186
35-44,Female,42.25811453132664,1.518605199389987,Tuesday,458,1036,404,20.380000442266457,3921,23186
25-34,Female,119.65327960069362,1.832443883567935,Wednesday,384,776,257,6.970000088214874,1797,10735
35-44,Female,119.65327960069362,1.832443883567935,Wednesday,398,776,257,6.970000088214874,1797,10735
65+,Female,119.65327960069362,1.832443883567935,Wednesday,531,776,257,6.970000088214874,1797,10735
18-24,Male,119.65327960069362,1.832443883567935,Wednesday,467,776,257,6.970000088214874,1797,10735
45-54,Male,119.65327960069362,1.832443883567935,Wednesday,295,776,257,6.970000088214874,1797,10735
35-44,Female,119.65327960069362,1.832443883567935,Wednesday,370,776,257,6.970000088214874,1797,10735
45-54,Male,119.65327960069362,1.832443883567935,Wednesday,400,776,257,6.970000088214874,1797,10735
35-44,Male,119.65327960069362,1.832443883567935,Wednesday,455,776,257,6.970000088214874,1797,10735
65+,Female,119.65327960069362,1.832443883567935,Wednesday,432,776,257,6.970000088214874,1797,10735
45-54,Female,119.65327960069362,1.832443883567935,Wednesday,235,776,257,6.970000088214874,1797,10735
65+,Female,119.65327960069362,1.832443883567935,Wednesday,630,776,257,6.970000088214874,1797,10735
65+,Male,119.65327960069362,1.832443883567935,Wednesday,451,776,257,6.970000088214874,1797,10735
35-44,Female,119.65327960069362,1.832443883567935,Wednesday,447,776,257,6.970000088214874,1797,10735
65+,Male,119.65327960069362,1.832443883567935,Wednesday,531,776,257,6.970000088214874,1797,10735
45-54,Male,71.71588323153861,1.735512770757216,Wednesday,384,1292,148,4.55000019073486,1411,7007
45-54,Female,71.71588323153861,1.735512770757216,Wednesday,398,1292,148,4.55000019073486,1411,7007
25-34,Male,71.71588323153861,1.735512770757216,Wednesday,531,1292,148,4.55000019073486,1411,7007
18-24,Male,71.71588323153861,1.735512770757216,Wednesday,467,1292,148,4.55000019073486,1411,7007
55-64,Female,71.71588323153861,1.735512770757216,Wednesday,295,1292,148,4.55000019073486,1411,7007
35-44,Male,71.71588323153861,1.735512770757216,Wednesday,370,1292,148,4.55000019073486,1411,7007
45-54,Female,71.71588323153861,1.735512770757216,Wednesday,400,1292,148,4.55000019073486,1411,7007
55-64,Male,71.71588323153861,1.735512770757216,Wednesday,455,1292,148,4.55000019073486,1411,7007
65+,Female,71.71588323153861,1.735512770757216,Wednesday,432,1292,148,4.55000019073486,1411,7007
45-54,Male,71.71588323153861,1.735512770757216,Wednesday,235,1292,148,4.55000019073486,1411,7007
45-54,Male,71.71588323153861,1.735512770757216,Wednesday,630,1292,148,4.55000019073486,1411,7007
65+,Male,71.71588323153861,1.735512770757216,Wednesday,451,1292,148,4.55000019073486,1411,7007
55-64,Female,71.71588323153861,1.735512770757216,Wednesday,447,1292,148,4.55000019073486,1411,7007
45-54,Female,71.71588323153861,1.735512770757216,Wednesday,531,1292,148,4.55000019073486,1411,7007
65+,Male,44.47389790429047,1.4318028994210148,Wednesday,384,1259,181,5.820000052452082,2902,8001
25-34,Male,44.47389790429047,1.4318028994210148,Wednesday,398,1259,181,5.820000052452082,2902,8001
45-54,Male,44.47389790429047,1.4318028994210148,Wednesday,531,1259,181,5.820000052452082,2902,8001
65+,Female,44.47389790429047,1.4318028994210148,Wednesday,467,1259,181,5.820000052452082,2902,8001
55-64,Female,44.47389790429047,1.4318028994210148,Wednesday,295,1259,181,5.820000052452082,2902,8001
35-44,Male,44.47389790429047,1.4318028994210148,Wednesday,370,1259,181,5.820000052452082,2902,8001
65+,Female,44.47389790429047,1.4318028994210148,Wednesday,400,1259,181,5.820000052452082,2902,8001
45-54,Female,44.47389790429047,1.4318028994210148,Wednesday,455,1259,181,5.820000052452082,2902,8001
65+,Female,44.47389790429047,1.4318028994210148,Wednesday,432,1259,181,5.820000052452082,2902,8001
65+,Female,44.47389790429047,1.4318028994210148,Wednesday,235,1259,181,5.820000052452082,2902,8001
35-44,Male,44.47389790429047,1.4318028994210148,Wednesday,630,1259,181,5.820000052452082,2902,8001
45-54,Male,44.47389790429047,1.4318028994210148,Wednesday,451,1259,181,5.820000052452082,2902,8001
55-64,Male,44.47389790429047,1.4318028994210148,Wednesday,447,1259,181,5.820000052452082,2902,8001
65+,Female,44.47389790429047,1.4318028994210148,Wednesday,531,1259,181,5.820000052452082,2902,8001
